datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,AVERAGE of Wind_MWh
2023-05-21,69.3,54.4,61.6,69.3,54.4,61.6,55.9,82.6,0.002,100,8.33,rain,0.0,0.0,12.3,4.8,317.1,1013.3,93.3,9.6,168.5,14.6,6.0,,2023-05-21T06:06:43,2023-05-21T21:17:53,0.06,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4218.541667
2023-05-22,73.3,58.7,64.0,73.3,58.7,64.0,58.4,83.1,0.106,100,12.5,rain,0.0,0.1,18.4,10.2,357.5,1015.1,86.2,8.0,241.0,20.6,7.0,,2023-05-22T06:05:44,2023-05-22T21:18:59,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2977.291667
2023-05-23,65.6,56.8,60.7,65.6,56.8,60.7,56.8,87.5,0.005,100,8.33,rain,0.0,0.1,19.9,11.5,354.5,1017.9,97.1,5.0,148.9,13.0,4.0,,2023-05-23T06:04:47,2023-05-23T21:20:05,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",6353.458333
2023-05-24,68.9,52.4,59.6,68.9,52.4,59.6,50.1,73.1,0.0,0,0.0,,0.0,0.1,23.9,12.2,0.2,1018.5,78.4,10.2,205.3,17.7,6.0,,2023-05-24T06:03:52,2023-05-24T21:21:09,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",6156.416667
2023-05-25,69.5,41.9,56.6,69.5,41.9,56.4,46.1,69.9,0.0,0,0.0,,0.0,0.0,22.8,11.5,21.5,1019.7,58.7,12.0,219.1,18.8,7.0,,2023-05-25T06:03:00,2023-05-25T21:22:12,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",7748.875
2023-05-26,76.1,46.8,62.8,76.1,46.8,62.8,52.9,73.1,0.0,0,0.0,,0.0,0.0,18.4,9.3,15.1,1021.8,28.1,10.2,285.6,24.6,8.0,,2023-05-26T06:02:10,2023-05-26T21:23:14,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",6059.041667
2023-05-27,80.0,50.1,65.9,80.0,50.1,65.9,55.1,71.6,0.001,100,4.17,rain,0.0,0.0,18.3,8.6,18.1,1018.4,32.9,9.9,291.4,25.2,9.0,,2023-05-27T06:01:21,2023-05-27T21:24:15,0.25,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4292.791667
2023-05-28,80.5,52.6,66.9,80.3,52.6,66.9,54.7,68.7,0.001,100,4.17,rain,0.0,0.0,19.8,11.0,38.3,1014.4,25.1,10.5,299.2,25.7,8.0,,2023-05-28T06:00:35,2023-05-28T21:25:14,0.28,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4512.041667
2023-05-29,79.7,49.1,65.3,79.7,49.1,65.3,50.7,65.1,0.0,0,0.0,,0.0,0.0,23.5,13.8,20.8,1014.7,5.8,10.0,336.2,29.1,9.0,,2023-05-29T05:59:51,2023-05-29T21:26:12,0.31,Clear,Clear conditions throughout the day.,clear-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",8085.708333
2023-05-30,79.5,48.2,64.9,79.5,48.2,64.9,50.1,63.5,0.001,100,4.17,rain,0.0,0.0,22.9,11.9,22.4,1016.6,41.5,10.9,325.2,28.2,9.0,,2023-05-30T05:59:10,2023-05-30T21:27:09,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",8506.666667
2023-05-31,77.9,47.7,64.2,77.9,47.7,64.2,51.0,65.6,0.001,100,4.17,rain,0.0,0.0,22.0,10.2,44.5,1015.8,25.6,11.6,303.3,26.1,9.0,,2023-05-31T05:58:31,2023-05-31T21:28:04,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",6212.25
2023-06-01,80.0,49.7,65.7,80.0,49.7,65.7,53.3,68.3,0.001,100,4.17,rain,0.0,0.0,18.7,8.5,29.8,1016.2,49.1,10.2,309.7,26.7,9.0,,2023-06-01T05:57:54,2023-06-01T21:28:58,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",5617.125
2023-06-02,80.5,51.7,67.3,80.3,51.7,67.3,54.1,66.6,0.001,100,4.17,rain,0.0,0.0,22.0,11.5,1.2,1014.2,59.0,10.0,310.0,26.7,9.0,,2023-06-02T05:57:19,2023-06-02T21:29:50,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",6083.291667
2023-06-03,79.8,51.6,66.4,79.8,51.6,66.4,53.5,66.5,0.087,100,12.5,rain,0.0,0.0,20.9,10.4,22.2,1014.3,67.8,10.7,280.7,24.3,9.0,,2023-06-03T05:56:47,2023-06-03T21:30:40,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4701.833333
2023-06-04,77.1,57.6,66.5,77.1,57.6,66.5,57.2,73.9,0.148,100,29.17,rain,0.0,0.0,24.7,13.5,85.8,1015.2,88.4,11.4,300.8,25.9,9.0,,2023-06-04T05:56:17,2023-06-04T21:31:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4743.916667
2023-06-05,80.2,53.5,67.4,79.9,53.5,67.4,55.1,69.2,0.002,100,4.17,rain,0.0,0.0,19.5,8.8,23.6,1015.1,51.1,10.9,293.7,25.2,8.0,,2023-06-05T05:55:49,2023-06-05T21:32:16,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4565.083333
2023-06-06,81.6,51.4,67.6,80.2,51.4,67.3,51.8,63.0,0.0,0,0.0,,0.0,0.0,18.0,7.8,44.8,1015.0,25.6,11.2,282.5,24.5,8.0,,2023-06-06T05:55:24,2023-06-06T21:33:02,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4050.125
2023-06-07,83.4,50.7,69.0,81.5,50.7,68.6,52.0,60.0,0.001,100,4.17,rain,0.0,0.0,18.6,8.1,55.4,1014.1,24.6,11.0,298.0,25.7,8.0,,2023-06-07T05:55:01,2023-06-07T21:33:45,0.62,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",3927.416667
2023-06-08,84.3,55.1,71.3,82.7,55.1,71.0,55.1,60.2,0.003,100,4.17,rain,0.0,0.0,23.6,7.7,111.9,1011.2,62.5,10.8,293.2,25.4,8.0,,2023-06-08T05:54:41,2023-06-08T21:34:27,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",3712.666667
2023-06-09,77.6,59.2,69.5,77.6,59.2,69.5,56.9,65.8,0.344,100,12.5,rain,0.0,0.0,26.4,14.7,164.8,1009.3,95.4,10.8,220.6,18.9,7.0,,2023-06-09T05:54:23,2023-06-09T21:35:07,0.69,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",3458.041667
2023-06-10,73.9,61.2,66.8,73.9,61.2,66.8,62.1,85.3,0.097,100,29.17,rain,0.0,0.0,10.9,4.4,272.4,1012.5,94.3,11.4,193.3,16.6,6.0,,2023-06-10T05:54:07,2023-06-10T21:35:45,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1849.666667
2023-06-11,79.5,60.9,69.3,79.5,60.9,69.3,61.2,77.4,0.003,100,4.17,rain,0.0,0.0,22.2,10.0,350.3,1014.1,89.7,10.9,230.7,19.9,7.0,,2023-06-11T05:53:54,2023-06-11T21:36:20,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1579.916667
2023-06-12,80.3,59.9,66.9,81.2,59.9,67.0,60.4,81.3,0.219,100,16.67,rain,0.0,0.0,26.6,9.8,335.3,1013.0,93.4,10.1,250.8,21.8,7.0,,2023-06-12T05:53:43,2023-06-12T21:36:54,0.79,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",1427.75
2023-06-13,80.6,55.9,67.9,80.9,55.9,67.9,58.9,76.0,0.07,100,16.67,rain,0.0,0.0,16.2,7.9,133.3,1008.8,89.1,10.2,251.9,21.6,8.0,,2023-06-13T05:53:35,2023-06-13T21:37:26,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",3050.291667
2023-06-14,82.0,53.4,68.9,80.0,53.4,68.5,51.1,60.5,0.001,100,4.17,rain,0.0,0.0,20.5,9.0,355.5,1011.7,18.2,10.3,346.8,30.0,9.0,,2023-06-14T05:53:29,2023-06-14T21:37:56,0.87,Rain,Clear conditions throughout the day with early morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2661.583333
2023-06-15,82.6,51.1,67.9,80.9,51.1,67.6,49.9,57.2,0.001,100,4.17,rain,0.0,0.0,21.9,10.4,331.6,1017.0,48.5,10.7,284.3,24.5,8.0,,2023-06-15T05:53:25,2023-06-15T21:38:23,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",2033.5
2023-06-16,82.5,55.0,69.5,81.3,55.0,69.3,55.1,64.3,0.0,0,0.0,,0.0,0.0,17.3,7.6,328.0,1017.8,30.3,10.9,278.7,24.1,8.0,,2023-06-16T05:53:24,2023-06-16T21:38:48,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",931.7916667
2023-06-17,87.1,56.4,71.9,84.5,56.4,71.2,54.2,59.5,0.0,0,0.0,,0.0,0.0,14.0,5.5,141.8,1014.6,61.4,11.2,329.8,28.2,9.0,,2023-06-17T05:53:26,2023-06-17T21:39:11,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",919.9166667
2023-06-18,88.4,63.3,73.3,87.3,63.3,73.2,60.5,66.8,0.008,100,12.5,rain,0.0,0.0,24.3,10.1,182.0,1011.4,88.1,10.1,245.5,21.3,8.0,,2023-06-18T05:53:30,2023-06-18T21:39:32,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",2984.708333
2023-06-19,85.0,64.1,72.3,84.6,64.1,72.3,60.8,70.8,0.896,100,29.17,rain,0.0,0.0,30.7,10.3,198.1,1012.4,91.2,10.4,277.6,24.0,9.0,,2023-06-19T05:53:36,2023-06-19T21:39:51,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1774.583333
2023-06-20,76.9,61.5,70.1,76.9,61.5,70.1,60.5,72.7,0.002,100,8.33,rain,0.0,0.0,21.8,8.8,317.6,1012.5,87.6,11.1,218.1,18.7,7.0,,2023-06-20T05:53:44,2023-06-20T21:40:07,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2951.208333
2023-06-21,78.4,62.2,70.3,78.4,62.2,70.3,64.3,82.6,0.556,100,62.5,rain,0.0,0.0,16.7,6.2,79.2,1016.2,93.8,11.6,247.5,21.4,8.0,,2023-06-21T05:53:55,2023-06-21T21:40:20,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",975.375
2023-06-22,73.7,64.1,67.5,73.7,64.1,67.5,64.4,90.0,0.273,100,50.0,rain,0.0,0.0,22.6,7.4,270.1,1016.6,95.2,9.1,182.2,15.8,7.0,,2023-06-22T05:54:08,2023-06-22T21:40:32,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",4043.583333
2023-06-23,79.3,58.8,68.6,79.3,58.8,68.6,58.5,74.4,0.011,100,8.33,rain,0.0,0.0,20.1,8.9,347.5,1024.6,50.2,8.8,320.4,27.8,9.0,,2023-06-23T05:54:23,2023-06-23T21:40:41,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",1795.875
2023-06-24,83.8,53.7,69.9,82.2,53.7,69.6,54.7,63.9,0.0,0,0.0,,0.0,0.0,27.1,13.6,38.0,1022.0,4.3,10.7,343.3,29.7,9.0,,2023-06-24T05:54:41,2023-06-24T21:40:48,0.2,Clear,Clear conditions throughout the day.,clear-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1840.291667
2023-06-25,89.8,55.0,73.2,89.2,55.0,73.1,58.0,63.6,0.001,100,4.17,rain,0.0,0.0,18.7,8.6,256.5,1017.1,3.8,11.2,344.6,29.7,9.0,,2023-06-25T05:55:01,2023-06-25T21:40:52,0.24,Rain,Clear conditions throughout the day with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2723.833333
2023-06-26,80.5,64.9,72.4,81.3,64.9,72.4,59.5,65.8,0.0,0,0.0,,0.0,0.0,21.9,9.7,337.5,1020.3,63.7,10.6,261.8,22.6,7.0,,2023-06-26T05:55:23,2023-06-26T21:40:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,LFLC,07379099999,07374099999,07477099999,LFLN",4176.041667
2023-06-27,78.1,53.9,66.4,78.1,53.9,66.4,51.9,63.3,0.0,0,0.0,,0.0,0.0,24.1,9.9,350.6,1021.5,44.5,11.4,333.1,28.5,9.0,,2023-06-27T05:55:47,2023-06-27T21:40:53,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",2075.916667
2023-06-28,80.5,51.8,67.5,80.5,51.8,67.5,53.0,62.9,0.0,0,0.0,,0.0,0.0,22.4,7.6,10.0,1018.3,1.4,12.1,330.5,28.6,9.0,,2023-06-28T05:56:14,2023-06-28T21:40:50,0.33,Clear,Clear conditions throughout the day.,clear-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1341.083333
2023-06-29,82.8,57.6,70.7,82.8,57.6,70.8,58.4,68.1,0.039,100,4.17,rain,0.0,0.0,23.6,8.8,319.3,1015.3,42.6,9.9,268.9,23.3,8.0,,2023-06-29T05:56:42,2023-06-29T21:40:44,0.37,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",1793.25
2023-06-30,71.9,59.6,65.2,71.9,59.6,65.2,54.3,70.9,0.607,100,25.0,rain,0.0,0.0,35.8,16.9,306.6,1016.6,93.1,11.0,247.7,21.4,8.0,,2023-06-30T05:57:13,2023-06-30T21:40:36,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",3760.166667
2023-07-01,75.1,57.6,64.8,75.1,57.6,64.8,57.1,77.1,0.131,100,33.33,rain,0.0,0.0,26.9,10.4,215.6,1014.2,91.9,11.5,79.6,7.0,3.0,,2023-07-01T05:57:46,2023-07-01T21:40:25,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",8129.166667
2023-07-02,74.1,62.0,67.4,74.1,62.0,67.4,56.6,70.3,0.048,100,25.0,rain,0.0,0.0,24.4,7.9,297.5,1016.2,97.1,9.5,199.1,17.2,8.0,,2023-07-02T05:58:20,2023-07-02T21:40:12,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4113.833333
2023-07-03,75.2,62.8,67.5,75.2,62.8,67.5,56.9,69.6,0.067,100,8.33,rain,0.0,0.0,21.1,10.2,271.8,1017.6,93.7,11.5,184.0,15.7,5.0,,2023-07-03T05:58:57,2023-07-03T21:39:57,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4875.291667
2023-07-04,80.2,57.8,69.5,80.7,57.8,69.5,58.7,71.7,0.015,100,8.33,rain,0.0,0.0,16.8,9.1,272.1,1016.0,79.1,11.5,260.4,22.6,7.0,,2023-07-04T05:59:35,2023-07-04T21:39:39,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4055.0
2023-07-05,70.9,61.1,66.0,70.9,61.1,66.0,56.9,72.8,0.052,100,20.83,rain,0.0,0.0,25.0,8.3,265.9,1017.7,89.3,12.8,271.2,23.4,8.0,,2023-07-05T06:00:15,2023-07-05T21:39:18,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",7129.791667
2023-07-06,81.4,58.4,69.5,81.2,58.4,69.5,57.9,70.6,0.001,100,4.17,rain,0.0,0.0,14.8,6.1,56.8,1016.7,63.3,10.9,276.5,23.9,8.0,,2023-07-06T06:00:57,2023-07-06T21:38:55,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",756.2083333
2023-07-07,89.0,61.0,75.0,89.9,61.0,75.1,59.7,62.3,0.023,100,12.5,rain,0.0,0.0,19.6,9.6,126.9,1015.0,71.6,10.9,320.2,27.7,9.0,,2023-07-07T06:01:41,2023-07-07T21:38:30,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",3390.708333
2023-07-08,92.0,64.9,79.1,91.7,64.9,79.0,59.8,53.9,0.007,100,4.17,rain,0.0,0.0,23.1,9.4,164.0,1016.0,48.5,11.5,320.7,27.6,9.0,,2023-07-08T06:02:26,2023-07-08T21:38:02,0.67,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",2459.5
2023-07-09,91.5,66.4,80.2,94.4,66.4,81.2,64.8,62.2,0.0,0,0.0,,0.0,0.0,20.9,8.6,321.3,1018.1,47.8,11.2,274.0,23.7,8.0,,2023-07-09T06:03:13,2023-07-09T21:37:32,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1760.125
2023-07-10,87.3,68.2,77.4,90.6,68.2,78.6,66.7,70.8,0.0,0,0.0,,0.0,0.0,15.3,5.9,6.3,1021.2,63.0,10.6,248.1,21.3,7.0,,2023-07-10T06:04:02,2023-07-10T21:37:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1208.041667
2023-07-11,96.9,65.7,79.5,101.6,65.7,81.3,67.4,70.3,0.339,100,12.5,rain,0.0,0.0,29.4,12.6,273.0,1014.1,41.5,9.4,281.2,24.1,9.0,,2023-07-11T06:04:52,2023-07-11T21:36:25,0.78,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",3113.833333
2023-07-12,78.2,66.8,71.7,78.2,66.8,71.7,62.6,74.1,0.042,100,20.83,rain,0.0,0.0,20.4,10.8,345.2,1016.1,90.4,13.1,228.1,19.8,6.0,,2023-07-12T06:05:44,2023-07-12T21:35:48,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4038.458333
2023-07-13,78.0,57.1,68.5,78.0,57.1,68.5,53.9,62.5,0.0,0,0.0,,0.0,0.0,21.9,7.3,325.3,1019.9,55.9,12.4,283.6,24.5,8.0,,2023-07-13T06:06:37,2023-07-13T21:35:08,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",2470.541667
2023-07-14,90.8,51.8,71.2,89.0,51.8,70.7,54.1,60.7,0.0,0,0.0,,0.0,0.0,19.7,10.1,174.5,1014.5,24.0,11.8,334.1,28.8,9.0,,2023-07-14T06:07:32,2023-07-14T21:34:26,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",5150.0
2023-07-15,79.7,62.2,71.3,79.7,62.2,71.3,60.7,70.0,0.29,100,12.5,rain,0.0,0.0,26.2,14.6,313.1,1011.4,80.0,12.4,167.4,14.5,5.0,,2023-07-15T06:08:28,2023-07-15T21:33:42,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",8002.958333
2023-07-16,76.7,58.9,67.3,76.7,58.9,67.3,56.9,72.4,0.05,100,16.67,rain,0.0,0.0,15.7,6.3,336.8,1018.5,89.4,13.1,254.0,21.9,8.0,,2023-07-16T06:09:25,2023-07-16T21:32:56,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",5219.333333
2023-07-17,79.5,54.5,67.7,79.5,54.5,67.7,55.4,67.7,0.0,0,0.0,,0.0,0.0,17.0,8.1,2.0,1021.2,43.8,12.1,289.6,25.1,9.0,,2023-07-17T06:10:23,2023-07-17T21:32:07,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",2402.791667
2023-07-18,89.0,56.5,73.1,92.5,56.5,74.1,61.3,69.0,0.001,100,4.17,rain,0.0,0.0,18.9,9.1,24.7,1016.8,44.3,12.1,281.3,24.4,8.0,,2023-07-18T06:11:23,2023-07-18T21:31:16,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1868.666667
2023-07-19,82.0,64.2,73.7,81.6,64.2,73.6,57.2,57.9,0.0,0,0.0,,0.0,0.0,21.6,10.4,322.9,1017.5,27.0,12.3,322.8,28.0,9.0,,2023-07-19T06:12:23,2023-07-19T21:30:23,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4164.333333
2023-07-20,80.9,57.5,70.2,80.5,57.5,70.2,55.4,62.7,0.0,0,0.0,,0.0,0.0,17.4,7.1,16.0,1015.3,57.5,12.9,315.0,27.2,9.0,,2023-07-20T06:13:25,2023-07-20T21:29:28,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",1372.583333
2023-07-21,74.7,59.9,68.0,74.7,59.9,68.0,55.6,66.1,0.0,0,0.0,,0.0,0.0,22.2,12.4,313.9,1013.7,85.2,13.6,253.5,21.7,8.0,,2023-07-21T06:14:28,2023-07-21T21:28:31,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2849.5
2023-07-22,82.1,54.5,68.8,80.9,54.5,68.6,53.4,62.9,0.0,0,0.0,,0.0,0.0,20.3,8.6,231.4,1016.7,45.0,13.5,251.4,22.0,7.0,,2023-07-22T06:15:31,2023-07-22T21:27:31,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",3991.416667
2023-07-23,87.2,56.7,72.4,86.3,56.7,72.2,56.4,60.5,0.0,0,0.0,,0.0,0.0,17.7,8.1,106.0,1013.7,74.8,12.2,256.2,22.2,8.0,,2023-07-23T06:16:36,2023-07-23T21:26:30,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",7471.416667
2023-07-24,78.2,64.8,70.9,78.2,64.8,70.9,60.3,71.0,0.03,100,12.5,rain,0.0,0.0,24.2,12.5,270.3,1009.3,91.3,12.4,219.9,19.0,7.0,,2023-07-24T06:17:41,2023-07-24T21:25:27,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",5369.083333
2023-07-25,70.2,57.7,63.8,70.2,57.7,63.8,53.8,70.6,0.083,100,37.5,rain,0.0,0.0,35.3,15.7,269.5,1011.6,92.8,13.3,224.8,19.4,6.0,,2023-07-25T06:18:48,2023-07-25T21:24:21,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4734.833333
2023-07-26,75.4,54.4,64.6,75.4,54.4,64.6,51.8,66.7,0.0,0,0.0,,0.0,0.0,16.7,7.0,245.5,1017.2,93.1,14.2,212.2,18.1,6.0,,2023-07-26T06:19:55,2023-07-26T21:23:14,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2786.166667
2023-07-27,85.2,56.9,71.0,84.3,56.9,70.9,56.1,62.3,0.0,0,0.0,,0.0,0.0,27.7,7.4,219.6,1013.3,52.6,13.0,267.2,23.2,8.0,,2023-07-27T06:21:03,2023-07-27T21:22:05,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",7305.208333
2023-07-28,85.5,58.5,72.2,84.7,58.5,72.0,58.2,65.0,0.0,0,0.0,,0.0,0.0,19.7,8.9,261.0,1012.4,69.7,13.8,254.1,21.8,7.0,,2023-07-28T06:22:11,2023-07-28T21:20:54,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4024.166667
